,Unnamed: 0,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
2020,12009,4.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,1.0,1
2021,12010,4.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,3.0,0,1.0,1
2022,12011,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2023,12012,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,3.0,0,2.0,1
2024,12013,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2025,12014,3.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,5.0,0,2.0,1
2026,12015,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1.0,0,1.0,1
2027,12016,2.0,1.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,4.0,0,2.0,1
2028,12017,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2029,12018,3.0,1.0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,2.0,0,1.0,1
2030,12019,2.0,1.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2.0,0,2.0,1
2031,12020,1.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,2.0,0
2032,12021,1.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,3.0,0,2.0,1
2033,12022,4.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2034,12023,4.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2035,12024,2.0,1.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.0,0,1.0,1
2036,12025,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2037,12026,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.0,0,1.0,1
2038,12027,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2039,12028,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,0
2040,12029,2.0,5.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2041,12030,1.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,5.0,0,1.0,1
2042,12031,4.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2043,12032,1.0,2.0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,4.0,0,2.0,1
2044,12033,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2045,12034,1.0,2.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,5.0,0,2.0,1
2046,12035,3.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0,0,1.0,1
2047,12036,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,1
2048,12037,3.0,1.0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1.0,0,2.0,1
2049,12038,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
2050,12039,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,0,2.0,0
2051,12040,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2052,12041,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2053,12042,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2054,12043,1.0,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2055,12044,2.0,1.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,5.0,0,2.0,1
2056,12045,2.0,1.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2057,12046,1.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2058,12047,4.0,3.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2.0,0,1.0,1
2059,12048,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2060,12049,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3.0,0,2.0,0
2061,12050,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0
2062,12051,4.0,1.0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,2.0,0,1.0,1
2063,12052,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2064,12053,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2065,12054,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2066,12055,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2067,12056,3.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0,1.0,1
2068,12057,3.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2069,12058,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5.0,0,2.0,1
2070,12059,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2071,12060,2.0,5.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,2.0,1
2072,12061,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,0
2073,12062,2.0,1.0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,7.0,0,1.0,1
2074,12063,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
2075,12064,2.0,1.0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,3.0,0,2.0,1
2076,12065,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2077,12066,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2078,12067,3.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,0,1.0,1
2079,12068,2.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3.0,0,1.0,1
2080,12069,2.0,1.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,4.0,0,2.0,1
2081,12070,3.0,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,3.0,0,2.0,1
2082,12071,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2083,12072,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2084,12073,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2085,12074,2.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,2.0,1
2086,12075,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2087,12076,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2088,12077,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2089,12078,1.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2090,12079,1.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2091,12080,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2092,12081,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
2093,12082,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2094,12083,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
2095,12084,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2096,12085,1.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4.0,0,2.0,0
2097,12086,4.0,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,3.0,0,1.0,1
2098,12087,2.0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,4.0,0,2.0,1
2099,12088,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2100,12089,3.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2101,12090,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2102,12091,1.0,5.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,1
2103,12092,2.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2104,12093,3.0,5.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,5.0,0,1.0,1
2105,12094,4.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2106,12095,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2107,12096,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2108,12097,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4.0,0,2.0,1
2109,12098,1.0,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2110,12099,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2111,12100,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2112,12101,2.0,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0,1
2113,12102,3.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2.0,0,2.0,1
2114,12103,2.0,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,5.0,0,1.0,1
2115,12104,2.0,1.0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,3.0,0,2.0,1
2116,12105,2.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,3.0,0,1.0,0
2117,12106,3.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,2.0,0,1.0,1
2118,12107,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2119,12108,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2120,12109,4.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,0,2.0,1
2121,12110,3.0,1.0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,4.0,0,1.0,1
2122,12111,3.0,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2123,12112,4.0,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,5.0,0,1.0,1
2124,12113,3.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,5.0,0,2.0,1
2125,12114,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,0,2.0,0
2126,12115,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2127,12116,2.0,1.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2.0,0,2.0,0
2128,12117,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1.0,1
2129,12118,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2130,12119,3.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0,0,2.0,1
2131,12120,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,2.0,1
2132,12121,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3.0,0,1.0,1
2133,12122,2.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2134,12123,2.0,1.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,4.0,0,1.0,1
2135,12124,2.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,5.0,0,2.0,1
2136,12125,4.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4.0,0,2.0,1
2137,12126,1.0,5.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2138,12127,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2139,12128,2.0,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,0,2.0,1
2140,12129,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2141,12130,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,1.0,1
2142,12131,4.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2143,12132,4.0,3.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1.0,0,1.0,0
2144,12133,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
2145,12134,4.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4.0,0,1.0,1
2146,12135,3.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2147,12136,2.0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,2.0,0,1.0,1
2148,12137,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,1.0,1
2149,12138,2.0,1.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2.0,0,1.0,1
2150,12139,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2151,12140,3.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3.0,0,2.0,0
2152,12141,2.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0,0,1.0,1
2153,12142,3.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2154,12143,2.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3.0,0,1.0,1
2155,12144,2.0,1.0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,6.0,0,1.0,1
2156,12145,3.0,1.0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,5.0,0,1.0,1
2157,12146,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0
2158,12147,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2159,12148,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,0,1.0,0
2160,12149,2.0,1.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,3.0,0,2.0,0
2161,12150,2.0,1.0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,4.0,0,2.0,1
2162,12151,2.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,2.0,0,1.0,1
2163,12152,2.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,0,1.0,1
2164,12153,3.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1.0,0,2.0,1
2165,12154,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2166,12155,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,0,2.0,1
2167,12156,3.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2168,12157,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2169,12158,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2.0,0,1.0,1
2170,12159,1.0,5.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,0,1.0,1
2171,12160,3.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2172,12161,1.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2173,12162,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2174,12163,2.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,3.0,0,1.0,1
2175,12164,3.0,1.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,3.0,0,2.0,1
2176,12165,3.0,1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2177,12166,3.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4.0,0,2.0,1
2178,12167,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,1
2179,12168,4.0,2.0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,3.0,0,1.0,1
2180,12169,1.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2181,12170,4.0,2.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2182,12171,1.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2183,12172,2.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,4.0,0,1.0,1
2184,12173,1.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5.0,0,2.0,1
2185,12174,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,1.0,0
2186,12175,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2187,12176,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,0,2.0,1
2188,12177,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2189,12178,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2190,12179,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,6.0,0,2.0,1
2191,12180,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2192,12181,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2193,12182,1.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2194,12183,2.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2195,12184,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,1
2196,12185,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0
2197,12186,4.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2198,12187,3.0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,0,2.0,1
2199,12188,4.0,2.0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,2.0,0,1.0,1
2200,12189,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,2.0,1
2201,12190,1.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2202,12191,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2203,12192,4.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0,1.0,1
2204,12193,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2.0,0,2.0,1
2205,12194,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,5.0,0,1.0,1
2206,12195,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2207,12196,3.0,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1.0,0,2.0,1
2208,12197,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,1.0,0
2209,12198,2.0,5.0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4.0,0,1.0,1
2210,12199,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2.0,0,2.0,1
2211,12200,4.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,1
2212,12201,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,0,2.0,1
2213,12202,2.0,1.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.0,0,2.0,1
2214,12203,4.0,2.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2215,12204,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0,2.0,1
2216,12205,3.0,5.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3.0,0,1.0,1
2217,12206,2.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0,0,2.0,1
2218,12207,2.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3.0,0,1.0,1
2219,12208,2.0,1.0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2.0,0,2.0,1
2220,12209,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.0,0,1.0,1
2221,12210,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2222,12211,1.0,2.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,3.0,0,1.0,1
2223,12212,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,1.0,1
2224,12213,1.0,2.0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,3.0,0,1.0,1
2225,12214,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,3.0,0,1.0,1
2226,12215,3.0,1.0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,4.0,0,1.0,1
2227,12216,2.0,3.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.0,0,2.0,1
2228,12217,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1.0,1
2229,12218,2.0,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1.0,0,1.0,1
2230,12219,2.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2.0,0,1.0,1
2231,12220,2.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,3.0,0,1.0,1
2232,12221,3.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2233,12222,1.0,5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2.0,0,2.0,1
2234,12223,1.0,2.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6.0,0,2.0,1
2235,12224,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,0,2.0,1
2236,12225,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2237,12226,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2238,12227,3.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,2.0,1
2239,12228,2.0,1.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2.0,0,2.0,1
2240,12229,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2241,12230,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,0,2.0,1
2242,12231,2.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1.0,0,1.0,1
2243,12232,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,0,2.0,1
2244,12233,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2245,12234,4.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1
2246,12235,3.0,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,5.0,0,1.0,1
2247,12236,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2248,12237,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,2.0,1
2249,12238,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2250,12239,4.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,1
2251,12240,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2252,12241,4.0,2.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,4.0,0,2.0,1
2253,12242,2.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,6.0,0,1.0,0
2254,12243,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0
2255,12244,4.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,2.0,1
2256,12245,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2257,12246,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2258,12247,3.0,3.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1.0,0,2.0,1
2259,12248,1.0,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,0,2.0,1
2260,12249,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0
2261,12250,4.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.0,0,1.0,1
2262,12251,1.0,2.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3.0,0,1.0,1
2263,12252,2.0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,4.0,0,1.0,1
2264,12253,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4.0,0,1.0,1
2265,12254,3.0,1.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,6.0,0,2.0,1
2266,12255,4.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,1
2267,12256,2.0,3.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2.0,0,1.0,1
2268,12257,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1
2269,12258,2.0,1.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,5.0,0,2.0,1
2270,12259,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,1
2271,12260,4.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,2.0,1
2272,12261,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,0,1.0,1
2273,12262,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,0,2.0,1
2274,12263,1.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,0,1.0,1
2275,12264,2.0,2.0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,4.0,0,2.0,0
